"agreement","annotation_id","annotator","bio_labels","created_at","entities","hf_pred","id","index","lead_time","ner_tags","review_text","sample_quality","tokens","updated_at"
100.0,93546442,"152634","['O', 'B-Indicator', 'O', 'O', 'O', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware']","2026-04-15T23:34:49.455070Z","[{""end"":50,""text"":""Backdoor.Win32.Chyopic!O"",""start"":26,""labels"":[""Malware""]},{""end"":93,""text"":""Win32.Trojan.WisdomEyes.16070401.9500.9999"",""start"":51,""labels"":[""Malware""]},{""end"":106,""text"":""TROJ_OGRAN.A"",""start"":94,""labels"":[""Malware""]},{""end"":134,""text"":""Win.Trojan.Downloader-30022"",""start"":107,""labels"":[""Malware""]},{""end"":161,""text"":""Trojan.Win32.Chyopic.bksyf"",""start"":135,""labels"":[""Malware""]},{""end"":194,""text"":""Trojan.Win32.S.Downloader.9984.A"",""start"":162,""labels"":[""Malware""]},{""end"":220,""text"":""Backdoor.W32.Chyopic.bu!c"",""start"":195,""labels"":[""Malware""]},{""end"":245,""text"":""Backdoor.Win32.Chyopic.A"",""start"":221,""labels"":[""Malware""]},{""end"":263,""text"":""BackDoor.ClDdos.6"",""start"":246,""labels"":[""Malware""]},{""end"":276,""text"":""TROJ_OGRAN.A"",""start"":264,""labels"":[""Malware""]},{""end"":309,""text"":""BehavesLike.Win32.FDoSBEnergy.zh"",""start"":277,""labels"":[""Malware""]},{""end"":334,""text"":""TrojanDownloader.Ogran.j"",""start"":310,""labels"":[""Malware""]},{""end"":355,""text"":""Trojan:Win32\/Chcod.A"",""start"":335,""labels"":[""Malware""]},{""end"":386,""text"":""Trojan[Backdoor]\/Win32.Chyopic"",""start"":356,""labels"":[""Malware""]},{""end"":407,""text"":""Trojan:Win32\/Chcod.A"",""start"":387,""labels"":[""Malware""]},{""end"":431,""text"":""Trojan\/Win32.HDC.C33704"",""start"":408,""labels"":[""Malware""]},{""end"":456,""text"":""Trojan.Chcod!5jj9mkC\/wqU"",""start"":432,""labels"":[""Malware""]},{""end"":498,""text"":""Backdoor.Win32.Chyopic Win32\/Backdoor.7b0"",""start"":457,""labels"":[""Malware""]}]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",262035652,5138,54.732,"[16  3 16 16 16  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1]","A backdoor also known as: Backdoor.Win32.Chyopic!O Win32.Trojan.WisdomEyes.16070401.9500.9999 TROJ_OGRAN.A Win.Trojan.Downloader-30022 Trojan.Win32.Chyopic.bksyf Trojan.Win32.S.Downloader.9984.A Backdoor.W32.Chyopic.bu!c Backdoor.Win32.Chyopic.A BackDoor.ClDdos.6 TROJ_OGRAN.A BehavesLike.Win32.FDoSBEnergy.zh TrojanDownloader.Ogran.j Trojan:Win32/Chcod.A Trojan[Backdoor]/Win32.Chyopic Trojan:Win32/Chcod.A Trojan/Win32.HDC.C33704 Trojan.Chcod!5jj9mkC/wqU Backdoor.Win32.Chyopic Win32/Backdoor.7b0","","['A' 'backdoor' 'also' 'known' 'as:' 'Backdoor.Win32.Chyopic!O'
 'Win32.Trojan.WisdomEyes.16070401.9500.9999' 'TROJ_OGRAN.A'
 'Win.Trojan.Downloader-30022' 'Trojan.Win32.Chyopic.bksyf'
 'Trojan.Win32.S.Downloader.9984.A' 'Backdoor.W32.Chyopic.bu!c'
 'Backdoor.Win32.Chyopic.A' 'BackDoor.ClDdos.6' 'TROJ_OGRAN.A'
 'BehavesLike.Win32.FDoSBEnergy.zh' 'TrojanDownloader.Ogran.j'
 'Trojan:Win32/Chcod.A' 'Trojan[Backdoor]/Win32.Chyopic'
 'Trojan:Win32/Chcod.A' 'Trojan/Win32.HDC.C33704'
 'Trojan.Chcod!5jj9mkC/wqU' 'Backdoor.Win32.Chyopic' 'Win32/Backdoor.7b0']","2026-04-15T23:34:49.455082Z"
100.0,93546427,"152634","['O', 'B-Indicator', 'O', 'O', 'O', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware']","2026-04-15T23:33:51.163198Z","[{""end"":37,""text"":"" Bck\/DSNX.05"",""start"":25,""labels"":[""Malware""]},{""end"":57,""text"":""Bloodhound.Morphine"",""start"":38,""labels"":[""Malware""]},{""end"":74,""text"":""Trojan.Packed-86"",""start"":58,""labels"":[""Malware""]},{""end"":99,""text"":""Backdoor.Win32.DSNX.05.a"",""start"":75,""labels"":[""Malware""]},{""end"":118,""text"":""Backdoor.Dsnx.05.A"",""start"":100,""labels"":[""Malware""]},{""end"":143,""text"":""Backdoor.Win32.DSNX.05.a"",""start"":119,""labels"":[""Malware""]},{""end"":165,""text"":""Backdoor:Win32\/DSNX.E"",""start"":144,""labels"":[""Malware""]},{""end"":184,""text"":""Backdoor.DSNX.05.a"",""start"":166,""labels"":[""Malware""]},{""end"":198,""text"":""BackDoor.Dsnx"",""start"":185,""labels"":[""Malware""]},{""end"":215,""text"":""Backdoor.DSNX.05"",""start"":199,""labels"":[""Malware""]},{""end"":227,""text"":""Bck\/DSNX.05"",""start"":216,""labels"":[""Malware""]},{""end"":239,""text"":""Trojan.Dsnx"",""start"":228,""labels"":[""Malware""]},{""end"":263,""text"":""Trojan-Spy.Win32.Flux.a"",""start"":240,""labels"":[""Malware""]},{""end"":277,""text"":""Win32\/DSNX.05"",""start"":264,""labels"":[""Malware""]},{""end"":289,""text"":""Bck\/DSNX.05"",""start"":278,""labels"":[""Malware""]}]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",262035653,7145,55.613,"[16  3 16 16 16  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1]","A backdoor also known as: Bck/DSNX.05 Bloodhound.Morphine Trojan.Packed-86 Backdoor.Win32.DSNX.05.a Backdoor.Dsnx.05.A Backdoor.Win32.DSNX.05.a Backdoor:Win32/DSNX.E Backdoor.DSNX.05.a BackDoor.Dsnx Backdoor.DSNX.05 Bck/DSNX.05 Trojan.Dsnx Trojan-Spy.Win32.Flux.a Win32/DSNX.05 Bck/DSNX.05","","['A' 'backdoor' 'also' 'known' 'as:' 'Bck/DSNX.05' 'Bloodhound.Morphine'
 'Trojan.Packed-86' 'Backdoor.Win32.DSNX.05.a' 'Backdoor.Dsnx.05.A'
 'Backdoor.Win32.DSNX.05.a' 'Backdoor:Win32/DSNX.E' 'Backdoor.DSNX.05.a'
 'BackDoor.Dsnx' 'Backdoor.DSNX.05' 'Bck/DSNX.05' 'Trojan.Dsnx'
 'Trojan-Spy.Win32.Flux.a' 'Win32/DSNX.05' 'Bck/DSNX.05']","2026-04-15T23:33:51.163209Z"
100.0,93546413,"152634","['O', 'B-Indicator', 'O', 'O', 'O', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware']","2026-04-15T23:32:51.921623Z","[{""end"":41,""text"":"" W32.KowinH.Worm"",""start"":25,""labels"":[""Malware""]},{""end"":67,""text"":""Backdoor\/W32.PopWin.17408"",""start"":42,""labels"":[""Malware""]},{""end"":91,""text"":""Backdoor.Win32.Popwin!O"",""start"":68,""labels"":[""Malware""]},{""end"":108,""text"":""Trojan.FakeMS.ED"",""start"":92,""labels"":[""Malware""]},{""end"":151,""text"":""Win32.Trojan.WisdomEyes.16070401.9500.9938"",""start"":109,""labels"":[""Malware""]},{""end"":162,""text"":""W32.Popwin"",""start"":152,""labels"":[""Malware""]},{""end"":178,""text"":""Win32\/Pipown.EI"",""start"":163,""labels"":[""Malware""]},{""end"":191,""text"":""TROJ_NSPAK.A"",""start"":179,""labels"":[""Malware""]},{""end"":217,""text"":""Backdoor.Win32.Popwin.anx"",""start"":192,""labels"":[""Malware""]},{""end"":257,""text"":""Backdoor.Win32.Popwin.~IQ Trojan.Popwin"",""start"":218,""labels"":[""Malware""]},{""end"":270,""text"":""TROJ_NSPAK.A"",""start"":258,""labels"":[""Malware""]},{""end"":300,""text"":""Trojan[Backdoor]\/Win32.Popwin"",""start"":271,""labels"":[""Malware""]},{""end"":328,""text"":""Win32.Hack.NsPackT.a.kcloud"",""start"":301,""labels"":[""Malware""]},{""end"":377,""text"":""Trojan:Win32\/Pepatch.E Backdoor.Win32.Popwin.anx"",""start"":329,""labels"":[""Malware""]},{""end"":402,""text"":""Worm\/Win32.AutoRun.R7462"",""start"":378,""labels"":[""Malware""]},{""end"":421,""text"":"" Worm.Win32.AutoRun"",""start"":402,""labels"":[""Malware""]},{""end"":440,""text"":"" Win32\/Backdoor.1ad"",""start"":421,""labels"":[""Malware""]}]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",262035654,811,67.514,"[16  3 16 16 16  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1]","A backdoor also known as: W32.KowinH.Worm Backdoor/W32.PopWin.17408 Backdoor.Win32.Popwin!O Trojan.FakeMS.ED Win32.Trojan.WisdomEyes.16070401.9500.9938 W32.Popwin Win32/Pipown.EI TROJ_NSPAK.A Backdoor.Win32.Popwin.anx Backdoor.Win32.Popwin.~IQ Trojan.Popwin TROJ_NSPAK.A Trojan[Backdoor]/Win32.Popwin Win32.Hack.NsPackT.a.kcloud Trojan:Win32/Pepatch.E Backdoor.Win32.Popwin.anx Worm/Win32.AutoRun.R7462 Worm.Win32.AutoRun Win32/Backdoor.1ad","","['A' 'backdoor' 'also' 'known' 'as:' 'W32.KowinH.Worm'
 'Backdoor/W32.PopWin.17408' 'Backdoor.Win32.Popwin!O' 'Trojan.FakeMS.ED'
 'Win32.Trojan.WisdomEyes.16070401.9500.9938' 'W32.Popwin'
 'Win32/Pipown.EI' 'TROJ_NSPAK.A' 'Backdoor.Win32.Popwin.anx'
 'Backdoor.Win32.Popwin.~IQ' 'Trojan.Popwin' 'TROJ_NSPAK.A'
 'Trojan[Backdoor]/Win32.Popwin' 'Win32.Hack.NsPackT.a.kcloud'
 'Trojan:Win32/Pepatch.E' 'Backdoor.Win32.Popwin.anx'
 'Worm/Win32.AutoRun.R7462' 'Worm.Win32.AutoRun' 'Win32/Backdoor.1ad']","2026-04-15T23:32:51.921635Z"
100.0,93546391,"152634","['O', 'O', 'O', 'O', 'O', 'O']","2026-04-15T23:31:41.276777Z","[{""end"":15,""text"":""ptrace_attach"",""start"":2,""labels"":[""Malware""]},{""end"":24,""text"":""syscall "",""start"":16,""labels"":[""System""]}]","['O', 'O', 'O', 'O', 'O', 'O']",262035655,4387,18.511,"[16 16 16 16 16 16]","A ptrace_attach syscall is called .","","['A' 'ptrace_attach' 'syscall' 'is' 'called' '.']","2026-04-15T23:31:41.276789Z"
100.0,93546386,"152634","['O', 'B-Indicator', 'O', 'O', 'O', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware']","2026-04-15T23:31:18.249580Z","[{""end"":47,""text"":""W32.RansomeDNZ.Trojan"",""start"":26,""labels"":[""Malware""]},{""end"":71,""text"":""Ransom\/W32.crysis.94720"",""start"":48,""labels"":[""Malware""]},{""end"":93,""text"":""Ransom.Crysis.S162740"",""start"":72,""labels"":[""Malware""]},{""end"":119,""text"":""Trojan\/Filecoder.Crysis.l"",""start"":94,""labels"":[""Malware""]},{""end"":162,""text"":""Win32.Trojan.WisdomEyes.16070401.9500.9991"",""start"":120,""labels"":[""Malware""]},{""end"":177,""text"":""W32\/Wadhrama.B"",""start"":163,""labels"":[""Malware""]},{""end"":212,""text"":""Win32.Trojan-Ransom.VirusEncoder.A"",""start"":178,""labels"":[""Malware""]},{""end"":242,""text"":""Trojan-Ransom.Win32.Crusis.to"",""start"":213,""labels"":[""Malware""]},{""end"":272,""text"":""Trojan.Win32.Filecoder.emdnxn"",""start"":243,""labels"":[""Malware""]},{""end"":300,""text"":""Trojan.Win32.Ransom.94720.F"",""start"":273,""labels"":[""Malware""]},{""end"":328,""text"":""Troj.Ransom.W32.Crusis.tpcS"",""start"":301,""labels"":[""Malware""]},{""end"":352,""text"":""TrojWare.Win32.Crysis.D"",""start"":329,""labels"":[""Malware""]},{""end"":372,""text"":""Trojan.Encoder.3953"",""start"":353,""labels"":[""Malware""]},{""end"":396,""text"":""Trojan.Crusis.Win32.806"",""start"":373,""labels"":[""Malware""]},{""end"":424,""text"":""BehavesLike.Win32.Ransom.nc"",""start"":397,""labels"":[""Malware""]},{""end"":445,""text"":""Trojan-Ransom.Crysis"",""start"":425,""labels"":[""Malware""]},{""end"":466,""text"":""W32\/Trojan.ILHO-9216"",""start"":446,""labels"":[""Malware""]},{""end"":484,""text"":""Trojan.Crypren.ic"",""start"":467,""labels"":[""Malware""]},{""end"":507,""text"":""Trojan.Ransom.Crysis.6"",""start"":485,""labels"":[""Malware""]},{""end"":529,""text"":""Ransom.Crysis\/Variant"",""start"":508,""labels"":[""Malware""]},{""end"":559,""text"":""Trojan-Ransom.Win32.Crusis.to"",""start"":530,""labels"":[""Malware""]},{""end"":580,""text"":""Trojan.Ransom.Crysis"",""start"":560,""labels"":[""Malware""]},{""end"":592,""text"":""Hoax.Crusis"",""start"":581,""labels"":[""Malware""]},{""end"":604,""text"":""Trj\/GdSda.A"",""start"":593,""labels"":[""Malware""]},{""end"":633,""text"":""Trojan-Ransom.Win32.Crysis.a"",""start"":605,""labels"":[""Malware""]},{""end"":656,""text"":"" W32\/Crysis.L!tr.ransom"",""start"":633,""labels"":[""Malware""]},{""end"":680,""text"":"" Win32\/Trojan.Ransom.f44"",""start"":656,""labels"":[""Malware""]}]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",262035656,4054,101.568,"[16  3 16 16 16  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
  1  1  1  1  1  1  1  1]","A backdoor also known as: W32.RansomeDNZ.Trojan Ransom/W32.crysis.94720 Ransom.Crysis.S162740 Trojan/Filecoder.Crysis.l Win32.Trojan.WisdomEyes.16070401.9500.9991 W32/Wadhrama.B Win32.Trojan-Ransom.VirusEncoder.A Trojan-Ransom.Win32.Crusis.to Trojan.Win32.Filecoder.emdnxn Trojan.Win32.Ransom.94720.F Troj.Ransom.W32.Crusis.tpcS TrojWare.Win32.Crysis.D Trojan.Encoder.3953 Trojan.Crusis.Win32.806 BehavesLike.Win32.Ransom.nc Trojan-Ransom.Crysis W32/Trojan.ILHO-9216 Trojan.Crypren.ic Trojan.Ransom.Crysis.6 Ransom.Crysis/Variant Trojan-Ransom.Win32.Crusis.to Trojan.Ransom.Crysis Hoax.Crusis Trj/GdSda.A Trojan-Ransom.Win32.Crysis.a W32/Crysis.L!tr.ransom Win32/Trojan.Ransom.f44","","['A' 'backdoor' 'also' 'known' 'as:' 'W32.RansomeDNZ.Trojan'
 'Ransom/W32.crysis.94720' 'Ransom.Crysis.S162740'
 'Trojan/Filecoder.Crysis.l' 'Win32.Trojan.WisdomEyes.16070401.9500.9991'
 'W32/Wadhrama.B' 'Win32.Trojan-Ransom.VirusEncoder.A'
 'Trojan-Ransom.Win32.Crusis.to' 'Trojan.Win32.Filecoder.emdnxn'
 'Trojan.Win32.Ransom.94720.F' 'Troj.Ransom.W32.Crusis.tpcS'
 'TrojWare.Win32.Crysis.D' 'Trojan.Encoder.3953' 'Trojan.Crusis.Win32.806'
 'BehavesLike.Win32.Ransom.nc' 'Trojan-Ransom.Crysis'
 'W32/Trojan.ILHO-9216' 'Trojan.Crypren.ic' 'Trojan.Ransom.Crysis.6'
 'Ransom.Crysis/Variant' 'Trojan-Ransom.Win32.Crusis.to'
 'Trojan.Ransom.Crysis' 'Hoax.Crusis' 'Trj/GdSda.A'
 'Trojan-Ransom.Win32.Crysis.a' 'W32/Crysis.L!tr.ransom'
 'Win32/Trojan.Ransom.f44']","2026-04-15T23:31:18.249592Z"
100.0,93546361,"152634","['O', 'O', 'I-Organization', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Indicator', 'O', 'O', 'O', 'O', 'B-Indicator', 'O', 'O', 'O']","2026-04-15T23:29:33.196064Z","[{""end"":55,""text"":""Infy "",""start"":50,""labels"":[""Malware""]},{""end"":88,""text"":""Foudre"",""start"":82,""labels"":[""Malware""]}]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Malware', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",262035657,453,21.81,"[16  0  8 16 16 16 16 16 16  3 11 16 16 16  3 16 16 16]","In February 2017, we observed an evolution of the Infy malware that we're calling Foudre lightning in French.","","['In' 'February' '2017,' 'we' 'observed' 'an' 'evolution' 'of' 'the'
 'Infy' 'malware' 'that' ""we're"" 'calling' 'Foudre' 'lightning' 'in'
 'French.']","2026-04-15T23:29:33.196075Z"
100.0,93546356,"152634","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","2026-04-15T23:29:07.770766Z","[{""end"":119,""text"":""triggerInfection "",""start"":102,""labels"":[""Malware""]},{""end"":146,""text"":""appObj "",""start"":139,""labels"":[""Malware""]}]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",262035658,1175,21.284,"[16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16
 16 16 16 16 16 16 16 16 16 16]","Handover from initial module to the main payload As mentioned , the initial handover component called triggerInfection with an instance of appObj and a method that returns the value for the variable config .","","['Handover' 'from' 'initial' 'module' 'to' 'the' 'main' 'payload' 'As'
 'mentioned' ',' 'the' 'initial' 'handover' 'component' 'called'
 'triggerInfection' 'with' 'an' 'instance' 'of' 'appObj' 'and' 'a'
 'method' 'that' 'returns' 'the' 'value' 'for' 'the' 'variable' 'config'
 '.']","2026-04-15T23:29:07.770776Z"
100.0,93546349,"152634","['I-Indicator', 'O', 'O', 'O', 'O', 'O', 'I-System', 'O', 'O', 'I-System', 'O', 'O', 'O', 'I-System', 'O', 'B-Indicator', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Indicator', 'O', 'O', 'O', 'O', 'O', 'O', 'I-Indicator']","2026-04-15T23:28:43.174261Z","[{""end"":7,""text"":""Unit 42"",""start"":0,""labels"":[""Organization""]},{""end"":55,""text"":""CozyDuke "",""start"":46,""labels"":[""Organization""]},{""end"":100,""text"":""CozyCar leveraging malware"",""start"":74,""labels"":[""Malware""]},{""end"":150,""text"":""Seaduke malware"",""start"":135,""labels"":[""Malware""]},{""end"":190,""text"":""Symantec"",""start"":182,""labels"":[""Organization""]}]","['B-Organization', 'I-Organization', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Organization', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Malware', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",262035659,1835,44.494,"[ 4 12 16 16 16 16  6 16 16  6 14 16 16  6 16  3 16 16 16 16 16 16 16  3
 11 16 16 16 16 16  4]","Unit 42 has uncovered a new campaign from the CozyDuke threat actors, aka CozyCar leveraging malware that appears to be related to the Seaduke malware described earlier this week by Symantec.","Clean","['Unit' '42' 'has' 'uncovered' 'a' 'new' 'campaign' 'from' 'the'
 'CozyDuke' 'threat' 'actors,' 'aka' 'CozyCar' 'leveraging' 'malware'
 'that' 'appears' 'to' 'be' 'related' 'to' 'the' 'Seaduke' 'malware'
 'described' 'earlier' 'this' 'week' 'by' 'Symantec.']","2026-04-15T23:28:43.174273Z"
100.0,93546331,"152634","['B-Vulnerability', 'B-Vulnerability', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","2026-04-15T23:27:55.258871Z","[{""end"":121,""text"":""threat actors"",""start"":108,""labels"":[""Organization""]}]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",262035660,2913,15.631,"[ 9  9 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16]","] com also resolved to the same IP address , suggesting that these two domains are associated with the same threat actors .","","[']' 'com' 'also' 'resolved' 'to' 'the' 'same' 'IP' 'address' ','
 'suggesting' 'that' 'these' 'two' 'domains' 'are' 'associated' 'with'
 'the' 'same' 'threat' 'actors' '.']","2026-04-15T23:27:55.258887Z"
100.0,93546327,"152634","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","2026-04-15T23:27:36.246765Z","[{""end"":52,""text"":"" C2 server"",""start"":42,""labels"":[""System""]},{""end"":80,""text"":""balance "",""start"":72,""labels"":[""Indicator""]},{""end"":117,""text"":""institutions "",""start"":104,""labels"":[""Organization""]}]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",262035661,496,39.094,"[16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16
 16 16 16 16 16 16]","During our investigation , we observed the C2 server sending multiple “ balance ” commands to different institutions , presumably to query the victim ’ s financial account balances .","","['During' 'our' 'investigation' ',' 'we' 'observed' 'the' 'C2' 'server'
 'sending' 'multiple' '“' 'balance' '”' 'commands' 'to' 'different'
 'institutions' ',' 'presumably' 'to' 'query' 'the' 'victim' '’' 's'
 'financial' 'account' 'balances' '.']","2026-04-15T23:27:36.246776Z"
100.0,93546314,"152634","['O', 'O', 'O', 'I-Organization', 'O', 'B-System', 'O', 'O', 'O', 'O', 'O', 'B-Malware', 'O', 'O', 'B-Malware', 'B-Vulnerability', 'O', 'I-Malware', 'O', 'O', 'O', 'B-Indicator', 'O', 'O', 'B-Malware', 'B-Vulnerability', 'B-Vulnerability', 'B-Vulnerability', 'O', 'O', 'O', 'O', 'O', 'B-System', 'O', 'O', 'O', 'O', 'O', 'I-Malware']","2026-04-15T23:26:42.142596Z","[{""end"":103,""text"":""Russia "",""start"":96,""labels"":[""Organization""]},{""end"":226,""text"":""Ukraine"",""start"":219,""labels"":[""Organization""]},{""end"":39,""text"":""Firefox "",""start"":31,""labels"":[""System""]},{""end"":132,""text"":""Firefox exploit"",""start"":117,""labels"":[""Vulnerability""]}]","['O', 'O', 'O', 'O', 'O', 'B-Organization', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-System', 'O', 'O', 'O', 'B-Malware', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",262035662,5059,27.343,"[16 16  0  8 16  5 13 16 16 15 16  1 16 16  1  9 16  2 16 16 16  3 11 16
  1  9  9  9 16 16 16 16 16  5 15 16 16 16 16  2]","Yesterday morning, August 5, a Firefox user informed us that an advertisement on a news site in Russia was serving a Firefox exploit that searched for sensitive files and uploaded them to a server that appears to be in Ukraine.","","['Yesterday' 'morning,' 'August' '5,' 'a' 'Firefox' 'user' 'informed' 'us'
 'that' 'an' 'advertisement' 'on' 'a' 'news' 'site' 'in' 'Russia' 'was'
 'serving' 'a' 'Firefox' 'exploit' 'that' 'searched' 'for' 'sensitive'
 'files' 'and' 'uploaded' 'them' 'to' 'a' 'server' 'that' 'appears' 'to'
 'be' 'in' 'Ukraine.']","2026-04-15T23:26:42.142609Z"
100.0,93546305,"152634","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","2026-04-15T23:26:11.661228Z","[{""end"":53,""text"":""RAT "",""start"":49,""labels"":[""Malware""]}]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",262035663,6334,18.221,"[16 16 16 16 16 16 16 16 16 16 16 16 16]","And finally it's important to highlight that the RAT itself is not new.","","['And' 'finally' ""it's"" 'important' 'to' 'highlight' 'that' 'the' 'RAT'
 'itself' 'is' 'not' 'new.']","2026-04-15T23:26:11.661239Z"
